Order Date,Ship Mode,Segment,City,Postal Code,Sub-Category,Sales,Quantity,Discount,Profit,Day of Week,Year,Month,Quarter,Days
2015-09-06,2,0,160,70506,3,85.98,1,0.0,22.3548,6,2015,9,3,607
2015-09-07,1,0,232,10011,3,27.414,3,0.4,-14.1639,0,2015,9,3,608
2015-09-07,3,0,97,79907,1,47.516,2,0.3,-2.0364,0,2015,9,3,608
2015-09-07,3,1,232,10011,3,481.176,2,0.4,-120.294,0,2015,9,3,608
2015-09-08,3,1,218,36116,2,21.36,8,0.0,8.1168,1,2015,9,3,609
2015-09-10,3,1,184,90032,2,106.68,6,0.0,33.0708,3,2015,9,3,611
2015-09-10,3,1,284,2151,0,361.96,2,0.0,83.2508,3,2015,9,3,611
2015-09-10,3,1,15,78745,1,179.886,1,0.3,-2.5698,3,2015,9,3,611
2015-09-11,2,1,232,10035,2,210.68,2,0.0,50.5632,4,2015,9,3,612
2015-09-11,0,1,14,80013,2,24.64,4,0.2,4.004,4,2015,9,3,612
2015-09-11,3,2,259,7501,2,8.92,4,0.0,3.9248,4,2015,9,3,612
2015-09-13,0,1,5,92804,2,44.67,3,0.0,12.0609,6,2015,9,3,614
2015-09-13,0,1,5,92804,2,131.88,7,0.0,55.3896,6,2015,9,3,614
2015-09-13,0,1,5,92804,1,717.72,3,0.2,71.772,6,2015,9,3,614
2015-09-13,3,0,66,47201,1,1516.2,7,0.0,394.212,6,2015,9,3,614
2015-09-13,0,1,5,92804,2,207.35,5,0.0,24.882,6,2015,9,3,614
2015-09-13,2,0,54,60623,1,170.072,4,0.3,-12.148,6,2015,9,3,614
2015-09-13,3,0,12,30318,2,129.93,3,0.0,12.993,6,2015,9,3,614
2015-09-14,3,1,184,90045,3,170.136,3,0.2,-8.5068,0,2015,9,3,615
2015-09-14,3,0,276,84604,3,912.75,5,0.0,118.6575,0,2015,9,3,615
2015-09-15,1,1,70,33065,2,55.968,1,0.2,-2.0988,1,2015,9,3,616
2015-09-15,2,1,232,10035,0,46.384,1,0.2,1.1596,1,2015,9,3,616
2015-09-15,3,0,215,36608,1,1056.86,7,0.0,306.4894,1,2015,9,3,616
2015-09-15,3,0,215,36608,3,801.96,2,0.0,200.49,1,2015,9,3,616
2015-09-15,1,1,70,33065,2,15.712,4,0.2,2.5532,1,2015,9,3,616
2015-09-17,3,0,232,10035,1,199.764,2,0.1,8.8784,3,2015,9,3,618
2015-09-17,3,1,146,77041,2,21.936,2,0.6,-10.4196,3,2015,9,3,618
2015-09-17,3,0,264,19140,2,124.2,3,0.2,15.525,3,2015,9,3,618
2015-09-17,3,0,232,10035,0,2003.92,5,0.2,-25.049,3,2015,9,3,618
2015-09-17,3,2,232,10035,3,344.22,2,0.4,-103.266,3,2015,9,3,618
2015-09-18,3,1,184,90049,2,24.4,2,0.0,10.248,4,2015,9,3,619
2015-09-19,3,2,295,95823,2,60.84,3,0.0,19.4688,5,2015,9,3,620
2015-09-19,2,2,9,22204,0,61.96,2,0.0,4.3372,5,2015,9,3,620
2015-09-21,3,2,102,2149,1,542.94,3,0.0,141.1644,0,2015,9,3,622
2015-09-21,3,0,65,29203,1,1690.04,4,0.0,422.51,0,2015,9,3,622
2015-09-21,0,2,184,90036,1,601.536,4,0.2,0.0,0,2015,9,3,622
2015-09-21,1,2,277,2169,2,85.3,2,0.0,14.501,0,2015,9,3,622
2015-09-21,3,1,177,48146,0,194.32,4,0.0,31.0912,0,2015,9,3,622
2015-09-21,0,1,146,77041,2,4.928,4,0.6,-1.4784,0,2015,9,3,622
2015-09-22,2,2,9,22204,2,47.98,2,0.0,11.0354,1,2015,9,3,623
2015-09-22,1,0,242,92054,2,204.6,2,0.0,53.196,1,2015,9,3,623
2015-09-24,3,1,184,90032,2,14.91,3,0.0,4.6221,3,2015,9,3,625
2015-09-24,3,2,91,52001,1,1408.1,10,0.0,394.268,3,2015,9,3,625
2015-09-24,3,0,160,70506,1,517.5,6,0.0,155.25,3,2015,9,3,625
2015-09-25,3,0,249,84057,3,1044.63,3,0.0,240.2649,4,2015,9,3,626
2015-09-25,1,0,111,11520,1,102.582,1,0.1,6.8388,4,2015,9,3,626
2015-09-25,3,1,316,98103,1,307.136,4,0.2,-11.5176,4,2015,9,3,626
2015-09-27,0,0,54,60610,2,24.288,3,0.6,-12.7512,6,2015,9,3,628
2015-10-02,0,0,142,97123,2,11.032,1,0.2,3.0338,4,2015,10,4,633
2015-10-03,2,0,66,43229,0,35.49,1,0.5,-15.6156,5,2015,10,4,634
2015-10-03,3,0,184,90032,0,120.666,2,0.15,18.4548,5,2015,10,4,634
2015-10-04,2,1,353,31088,1,392.94,3,0.0,43.2234,6,2015,10,4,635
2015-10-04,3,2,264,19134,2,64.944,3,0.2,6.4944,6,2015,10,4,635
2015-10-05,3,0,274,97206,1,291.168,4,0.2,-14.5584,0,2015,10,4,636
2015-10-05,3,0,274,97206,0,66.294,1,0.7,-103.8606,0,2015,10,4,636
2015-10-08,3,1,76,75081,2,72.78,3,0.6,-70.9605,3,2015,10,4,639
2015-10-08,3,0,307,94122,2,145.9,5,0.0,62.737,3,2015,10,4,639
2015-10-09,3,0,87,48227,1,389.97,3,0.0,35.0973,4,2015,10,4,640
2015-10-10,0,1,314,93101,1,362.136,3,0.2,-54.3204,5,2015,10,4,641
2015-10-11,3,0,108,33311,3,957.5775,5,0.45,-383.031,6,2015,10,4,642
2015-10-12,0,2,232,10035,0,626.352,3,0.2,46.9764,0,2015,10,4,643
2015-10-12,0,2,232,10035,0,899.136,4,0.2,112.392,0,2015,10,4,643
2015-10-12,2,0,288,14609,3,209.67,1,0.4,-13.978,0,2015,10,4,643
2015-10-13,3,0,185,40214,1,287.94,3,0.0,77.7438,1,2015,10,4,644
2015-10-15,1,0,4,79109,1,2453.43,5,0.3,-350.49,3,2015,10,4,646
2015-10-15,1,0,76,75217,2,131.376,6,0.6,-95.2476,3,2015,10,4,646
2015-10-15,1,0,223,48858,2,17.14,2,0.0,6.1704,3,2015,10,4,646
2015-10-18,3,0,316,98115,2,10.11,3,0.0,3.2352,6,2015,10,4,649
2015-10-20,3,1,307,94109,2,16.02,6,0.0,6.0876,1,2015,10,4,651
2015-10-20,3,0,184,90045,3,364.776,3,0.2,27.3582,1,2015,10,4,651
2015-10-20,3,0,184,90045,2,74.76,7,0.0,23.9232,1,2015,10,4,651
2015-10-23,2,0,306,92105,1,191.968,7,0.2,16.7972,4,2015,10,4,654
2015-10-23,2,0,306,92105,1,842.352,3,0.2,42.1176,4,2015,10,4,654
2015-10-23,2,0,306,92105,1,240.784,1,0.2,27.0882,4,2015,10,4,654
2015-10-24,0,2,241,94601,1,454.272,8,0.2,-73.8192,5,2015,10,4,655
2015-10-24,3,1,146,77041,3,347.361,7,0.3,-69.4722,5,2015,10,4,655
2015-10-25,1,1,84,80219,1,582.336,8,0.2,-29.1168,6,2015,10,4,656
2015-10-25,3,0,307,94110,3,253.176,3,0.2,-31.647,6,2015,10,4,656
2015-10-25,3,1,233,19711,1,291.1,5,0.0,75.686,6,2015,10,4,656
2015-10-28,3,0,137,42420,2,24.1,5,0.0,9.158,2,2015,10,4,659
2015-10-28,3,0,137,42420,2,33.11,7,0.0,12.9129,2,2015,10,4,659
2015-10-30,2,1,84,80219,2,15.488,4,0.2,3.6784,4,2015,10,4,661
2015-10-31,1,0,281,92374,0,425.833,1,0.15,20.0392,5,2015,10,4,662
2015-10-31,1,0,281,92374,1,323.136,4,0.2,20.196,5,2015,10,4,662
2015-11-01,3,0,232,10009,1,205.164,2,0.1,13.6776,6,2015,11,4,663
2015-11-01,3,0,232,10011,2,259.7,5,0.0,106.477,6,2015,11,4,663
2015-11-01,3,0,68,72032,3,301.96,2,0.0,45.294,6,2015,11,4,663
2015-11-01,2,0,232,10035,1,327.564,4,0.1,21.8376,6,2015,11,4,663
2015-11-02,3,0,184,90004,3,1038.84,5,0.2,51.942,0,2015,11,4,664
2015-11-02,3,0,306,92105,2,96.96,6,0.0,33.936,0,2015,11,4,664
2015-11-02,3,0,306,92105,0,512.499,3,0.15,-30.147,0,2015,11,4,664
2015-11-02,3,0,341,12180,1,109.764,2,0.1,8.5372,0,2015,11,4,664
2015-11-03,3,2,184,90008,2,42.6,3,0.0,16.614,1,2015,11,4,665
2015-11-03,0,1,180,11561,1,1448.82,10,0.1,209.274,1,2015,11,4,665
2015-11-05,3,1,217,28110,1,207.0,3,0.2,25.875,3,2015,11,4,667
2015-11-07,2,1,184,90036,1,190.72,1,0.2,11.92,5,2015,11,4,669
2015-11-07,2,0,39,5408,1,715.2,3,0.0,178.8,5,2015,11,4,669
2015-11-07,3,0,146,77041,2,64.96,5,0.6,-84.448,5,2015,11,4,669
2015-11-08,3,0,359,84084,2,66.69,3,0.0,22.0077,6,2015,11,4,670
2015-11-08,1,1,232,10024,1,577.764,2,0.1,115.5528,6,2015,11,4,670
2015-11-08,1,1,232,10024,2,11.82,3,0.0,4.728,6,2015,11,4,670
2015-11-08,3,1,151,28540,2,4.712,1,0.2,1.4136,6,2015,11,4,670
2015-11-08,2,0,131,23666,2,186.54,3,0.0,41.0388,6,2015,11,4,670
2015-11-09,3,0,323,65807,3,1024.38,7,0.0,215.1198,0,2015,11,4,671
2015-11-10,3,2,292,55113,2,29.22,3,0.0,12.8568,1,2015,11,4,672
2015-11-12,3,1,268,33317,1,146.136,3,0.2,16.4403,3,2015,11,4,674
2015-11-12,3,1,268,33317,1,523.92,5,0.2,-72.039,3,2015,11,4,674
2015-11-13,3,0,14,80013,2,102.36,3,0.2,-3.8385,4,2015,11,4,675
2015-11-13,1,0,54,60610,2,17.496,9,0.6,-7.4358,4,2015,11,4,675
2015-11-13,3,2,135,59601,2,63.98,7,0.0,21.7532,4,2015,11,4,675
2015-11-13,3,0,305,92404,0,683.332,4,0.15,-40.196,4,2015,11,4,675
2015-11-13,3,0,233,19711,0,299.97,3,0.0,56.9943,4,2015,11,4,675
2015-11-13,3,0,146,77041,0,613.9992,3,0.32,-18.0588,4,2015,11,4,675
2015-11-14,3,0,287,87124,1,883.84,4,0.2,99.432,5,2015,11,4,676
2015-11-14,3,0,88,19901,2,76.14,3,0.0,26.649,5,2015,11,4,676
2015-11-14,3,0,287,87124,1,230.352,3,0.2,20.1558,5,2015,11,4,676
2015-11-15,3,2,133,22801,2,39.96,2,0.0,14.3856,6,2015,11,4,677
2015-11-16,2,2,210,53209,2,185.58,6,0.0,76.0878,0,2015,11,4,678
2015-11-16,3,1,54,60610,2,34.504,2,0.6,-15.5268,0,2015,11,4,678
2015-11-16,2,2,210,53209,3,214.11,3,0.0,36.3987,0,2015,11,4,678
2015-11-16,3,1,25,83704,3,696.42,2,0.0,160.1766,0,2015,11,4,678
2015-11-16,2,2,210,53209,3,653.55,3,0.0,111.1035,0,2015,11,4,678
2015-11-17,3,0,306,92105,2,36.6,3,0.0,15.372,1,2015,11,4,679
2015-11-17,3,0,306,92105,2,80.96,4,0.0,29.1456,1,2015,11,4,679
2015-11-17,3,0,244,73120,1,1323.9,5,0.0,383.931,1,2015,11,4,679
2015-11-17,3,0,306,92105,1,225.568,2,0.2,2.8196,1,2015,11,4,679
2015-11-19,2,2,316,98115,2,141.96,2,0.0,22.7136,3,2015,11,4,681
2015-11-20,3,2,264,19140,1,344.372,4,0.3,-93.4724,4,2015,11,4,682
2015-11-20,2,0,14,80013,0,145.764,6,0.7,-247.7988,4,2015,11,4,682
2015-11-20,3,0,241,94601,1,572.16,3,0.2,35.76,4,2015,11,4,682
2015-11-20,3,0,307,94109,2,32.04,3,0.0,8.01,4,2015,11,4,682
2015-11-20,3,1,232,10035,0,186.048,4,0.2,9.3024,4,2015,11,4,682
2015-11-20,3,0,206,33180,0,290.352,3,0.2,-36.294,4,2015,11,4,682
2015-11-20,3,0,195,43302,2,63.824,2,0.2,9.5736,4,2015,11,4,682
2015-11-20,3,2,316,98105,2,22.14,3,0.0,6.4206,4,2015,11,4,682
2015-11-21,3,0,172,89115,0,141.96,2,0.0,41.1684,5,2015,11,4,683
2015-11-21,2,0,233,43055,1,396.802,7,0.3,-11.3372,5,2015,11,4,683
2015-11-21,3,0,264,19120,3,1252.704,8,0.4,-480.2032,5,2015,11,4,683
2015-11-21,0,0,217,28110,2,18.176,1,0.2,4.7712,5,2015,11,4,683
2015-11-21,2,1,272,77642,0,246.1328,2,0.32,-76.0116,5,2015,11,4,683
2015-11-22,3,2,304,78207,3,206.962,2,0.3,-32.5226,6,2015,11,4,684
2015-11-24,3,0,184,90004,2,79.76,4,0.0,22.3328,1,2015,11,4,686
2015-11-27,3,0,260,33024,3,375.4575,3,0.45,-157.0095,4,2015,11,4,689
2015-11-27,3,0,163,92530,1,283.92,5,0.2,17.745,4,2015,11,4,689
2015-11-27,2,2,102,2149,0,170.98,1,0.0,32.4862,4,2015,11,4,689
2015-11-27,2,2,102,2149,2,38.97,3,0.0,4.6764,4,2015,11,4,689
2015-11-27,2,2,102,2149,3,446.068,4,0.3,0.0,4,2015,11,4,689
2015-11-28,3,0,111,11520,2,322.59,3,0.0,64.518,5,2015,11,4,690
2015-11-28,3,0,66,43229,2,71.12,5,0.2,9.779,5,2015,11,4,690
2015-11-28,3,1,54,60623,2,12.132,9,0.6,-8.4924,5,2015,11,4,690
2015-11-28,3,1,232,10035,2,68.16,3,0.0,27.9456,5,2015,11,4,690
2015-11-28,3,0,46,61821,2,151.96,5,0.6,-182.352,5,2015,11,4,690
2015-11-29,3,1,87,48227,1,1106.91,9,0.0,121.7601,6,2015,11,4,691
2015-11-29,3,1,80,48126,1,301.96,2,0.0,87.5684,6,2015,11,4,691
2015-11-30,0,1,151,28540,2,17.088,2,0.2,1.068,0,2015,11,4,692
2015-11-30,0,0,92,27707,2,335.744,2,0.2,25.1808,0,2015,11,4,692
2015-11-30,2,0,172,89115,2,80.96,4,0.0,29.1456,0,2015,11,4,692
2015-12-01,2,2,316,98105,3,1913.4,9,0.0,401.814,1,2015,12,4,693
2015-12-01,1,0,146,77036,2,6.688,4,0.6,-4.0128,1,2015,12,4,693
2015-12-01,2,2,316,98105,1,2003.92,5,0.2,125.245,1,2015,12,4,693
2015-12-01,3,2,306,92037,1,2676.672,9,0.2,267.6672,1,2015,12,4,693
2015-12-03,3,0,307,94110,0,359.499,3,0.15,-29.6058,3,2015,12,4,695
2015-12-03,3,0,151,28540,2,77.952,3,0.2,12.6672,3,2015,12,4,695
2015-12-03,3,1,264,19140,2,2.96,1,0.2,0.777,3,2015,12,4,695
2015-12-04,2,1,184,90049,2,36.4,5,0.0,13.832,4,2015,12,4,696
2015-12-04,3,0,167,90712,2,25.08,6,0.0,9.0288,4,2015,12,4,696
2015-12-04,3,0,136,11550,2,28.44,3,0.0,11.376,4,2015,12,4,696
2015-12-04,3,0,136,11550,1,364.41,5,0.1,8.098,4,2015,12,4,696
2015-12-04,3,0,136,11550,1,361.764,2,0.1,68.3332,4,2015,12,4,696
2015-12-04,2,0,232,10035,1,384.174,7,0.1,29.8802,4,2015,12,4,696
2015-12-05,0,1,229,37211,1,97.424,2,0.2,10.9602,5,2015,12,4,697
2015-12-05,2,0,232,10009,1,164.646,3,0.1,12.8058,5,2015,12,4,697
2015-12-05,3,1,306,92105,2,44.46,2,0.0,14.6718,5,2015,12,4,697
2015-12-06,3,0,232,10009,2,113.92,4,0.0,42.1504,6,2015,12,4,698
2015-12-06,1,0,195,43302,1,70.686,1,0.3,-24.2352,6,2015,12,4,698
2015-12-06,3,0,342,85705,2,206.112,6,0.2,48.9516,6,2015,12,4,698
2015-12-07,3,0,184,90036,2,79.92,4,0.0,28.7712,0,2015,12,4,699
2015-12-07,3,0,137,42420,1,283.92,4,0.0,70.98,0,2015,12,4,699
2015-12-10,3,1,150,49201,1,191.96,2,0.0,32.6332,3,2015,12,4,702
2015-12-10,3,1,150,49201,3,801.96,2,0.0,200.49,3,2015,12,4,702
2015-12-10,3,1,17,21215,1,542.94,3,0.0,141.1644,3,2015,12,4,702
2015-12-11,3,0,64,80906,2,54.92,5,0.2,10.984,4,2015,12,4,703
2015-12-11,3,0,64,80906,2,52.416,9,0.2,15.0696,4,2015,12,4,703
2015-12-11,3,0,64,80906,0,69.576,4,0.7,-143.7904,4,2015,12,4,703
2015-12-11,3,0,64,80906,3,364.95,5,0.5,-248.166,4,2015,12,4,703
2015-12-12,3,0,168,93534,1,348.928,2,0.2,34.8928,5,2015,12,4,704
2015-12-12,3,0,309,95123,2,166.5,3,0.0,21.645,5,2015,12,4,704
2015-12-14,2,1,184,90045,3,273.568,2,0.2,10.2588,0,2015,12,4,706
2015-12-14,3,0,72,92627,2,29.22,3,0.0,12.8568,0,2015,12,4,706
2015-12-14,3,1,150,39212,2,6.16,2,0.0,1.9712,0,2015,12,4,706
2015-12-14,3,2,184,90036,2,15.24,3,0.0,5.1816,0,2015,12,4,706
2015-12-15,0,0,233,43055,2,262.864,7,0.2,69.0018,1,2015,12,4,707
2015-12-17,3,0,24,61701,2,41.552,2,0.6,-19.7372,3,2015,12,4,709
2015-12-17,1,0,87,48205,1,142.36,2,0.0,38.4372,3,2015,12,4,709
2015-12-17,1,0,87,48205,1,546.66,9,0.0,136.665,3,2015,12,4,709
2015-12-17,1,0,87,48205,2,212.13,3,0.0,14.8491,3,2015,12,4,709
2015-12-17,1,0,87,48205,1,302.94,3,0.0,48.4704,3,2015,12,4,709
2015-12-18,3,1,200,38109,2,20.32,5,0.2,3.556,4,2015,12,4,710
2015-12-19,2,2,88,3820,3,1053.164,4,0.3,-105.3164,5,2015,12,4,711
2015-12-20,3,0,37,86442,2,14.368,2,0.2,3.9512,6,2015,12,4,712
2015-12-20,3,0,54,60623,0,359.058,3,0.3,-71.8116,6,2015,12,4,712
2015-12-21,2,2,297,60174,2,51.756,3,0.6,-33.6414,0,2015,12,4,713
2015-12-22,0,1,264,19140,1,422.625,7,0.3,0.0,1,2015,12,4,714
2015-12-24,0,0,90,43017,2,72.704,4,0.2,19.0848,3,2015,12,4,716
2015-12-24,3,1,118,85234,1,883.84,4,0.2,99.432,3,2015,12,4,716
2015-12-24,3,0,265,85023,2,7.712,2,0.2,1.7352,3,2015,12,4,716
2015-12-24,3,1,323,65807,2,9.68,2,0.0,3.7752,3,2015,12,4,716
2015-12-25,3,1,264,19140,2,547.136,4,0.2,-68.392,4,2015,12,4,717
2015-12-25,3,1,87,48227,0,160.98,1,0.0,20.9274,4,2015,12,4,717
2015-12-25,3,0,232,10024,0,449.568,2,0.2,56.196,4,2015,12,4,717
2015-12-25,2,0,66,31907,2,275.88,6,0.0,46.8996,4,2015,12,4,717
2015-12-26,3,0,199,44256,3,51.588,1,0.4,-15.4764,5,2015,12,4,718
2015-12-26,3,2,146,77070,1,275.058,3,0.3,-90.3762,5,2015,12,4,718
2015-12-27,3,1,195,43302,3,1548.99,9,0.4,-464.697,6,2015,12,4,719
2015-12-27,3,1,224,37130,2,53.352,3,0.2,16.0056,6,2015,12,4,719
2015-12-27,3,2,146,77041,0,532.3992,3,0.32,-46.9764,6,2015,12,4,719
2015-12-27,3,2,146,77041,1,212.058,3,0.3,-15.147,6,2015,12,4,719
2015-12-27,3,1,224,37130,0,131.104,2,0.2,8.194,6,2015,12,4,719
2015-12-31,3,0,121,75051,2,14.76,5,0.6,-11.439,3,2015,12,4,723
2016-01-02,3,1,115,20877,0,173.94,3,0.0,38.2668,5,2016,1,1,725
2016-01-03,3,1,31,74012,3,1592.85,7,0.0,350.427,6,2016,1,1,726
2016-01-07,3,0,4,79109,2,23.076,3,0.6,-10.9611,3,2016,1,1,730
2016-01-08,3,1,110,53132,0,1565.88,6,0.0,407.1288,4,2016,1,1,731
2016-01-09,2,1,338,43615,2,15.168,2,0.2,3.792,5,2016,1,1,732
2016-01-10,2,0,182,98632,2,24.85,5,0.0,7.7035,6,2016,1,1,733
2016-01-10,3,1,316,98115,2,79.92,4,0.0,34.3656,6,2016,1,1,733
2016-01-14,3,0,67,28027,2,315.776,8,0.2,31.5776,3,2016,1,1,737
2016-01-15,1,0,103,6824,3,181.797,1,0.3,-15.5826,4,2016,1,1,738
2016-01-17,3,2,67,3301,2,322.59,3,0.0,64.518,6,2016,1,1,740
2016-01-21,2,0,306,92037,1,153.568,2,0.2,-5.7588,3,2016,1,1,744
2016-01-21,2,0,306,92037,1,1013.488,7,0.2,76.0116,3,2016,1,1,744
2016-01-22,3,0,105,28314,2,14.272,8,0.2,4.2816,4,2016,1,1,745
2016-01-22,3,0,105,28314,0,451.136,4,0.2,-67.6704,4,2016,1,1,745
2016-01-22,3,1,316,98115,2,109.9,5,0.0,37.366,4,2016,1,1,745
2016-01-23,3,0,184,90036,2,59.99,7,0.0,21.5964,5,2016,1,1,746
2016-01-25,2,1,232,10024,2,45.98,1,0.0,7.8166,0,2016,1,1,748
2016-01-25,2,1,232,10024,3,313.722,3,0.4,-99.3453,0,2016,1,1,748
2016-01-30,2,0,316,98103,1,435.168,4,0.2,-59.8356,5,2016,1,1,753
2016-01-30,2,0,316,98103,0,48.58,1,0.0,7.7728,5,2016,1,1,753
2016-02-02,3,1,146,77041,2,73.784,2,0.6,-77.4732,1,2016,2,1,756
2016-02-02,2,0,9,22204,2,18.69,7,0.0,7.1022,1,2016,2,1,756
2016-02-03,3,0,286,40475,1,866.4,4,0.0,225.264,2,2016,2,1,757
2016-02-04,3,0,317,85635,2,14.368,2,0.2,3.9512,3,2016,2,1,758
2016-02-05,3,0,306,92037,3,557.728,4,0.2,6.9716,4,2016,2,1,759
2016-02-05,1,2,320,30080,2,18.84,3,0.0,7.1592,4,2016,2,1,759
2016-02-05,1,2,320,30080,0,239.98,2,0.0,52.7956,4,2016,2,1,759
2016-02-06,3,1,50,37421,2,132.224,4,0.2,-18.1808,5,2016,2,1,760
2016-02-08,3,1,146,77036,1,241.5,4,0.3,0.0,0,2016,2,1,762
2016-02-14,0,0,62,20735,3,550.431,3,0.3,-47.1798,6,2016,2,1,768
2016-02-14,0,0,62,20735,2,10.56,6,0.0,4.6464,6,2016,2,1,768
2016-02-16,3,1,54,60623,1,62.958,3,0.3,-2.6982,1,2016,2,1,770
2016-02-16,3,0,137,42420,2,318.08,4,0.0,34.9888,1,2016,2,1,770
2016-02-16,3,0,232,10024,1,326.646,3,0.1,39.9234,1,2016,2,1,770
2016-02-16,3,0,20,7109,1,227.96,2,0.0,36.4736,1,2016,2,1,770
2016-02-19,3,0,232,10035,2,44.46,2,0.0,14.6718,4,2016,2,1,773
2016-02-21,0,1,232,10011,2,135.8,7,0.0,66.542,6,2016,2,1,775
2016-02-21,3,1,242,11572,2,68.95,5,0.0,28.959,6,2016,2,1,775
2016-02-27,3,0,146,77070,2,16.192,2,0.6,-6.8816,5,2016,2,1,781
2016-03-01,3,0,369,10701,3,836.592,8,0.4,-264.9208,1,2016,3,1,784
2016-03-03,3,0,304,78207,3,637.896,3,0.3,-127.5792,3,2016,3,1,786
2016-03-03,0,1,243,79762,1,563.43,5,0.3,-56.343,3,2016,3,1,786
2016-03-03,1,1,307,94110,2,35.28,3,0.0,11.9952,3,2016,3,1,786
2016-03-06,3,0,54,60623,3,145.98,2,0.5,-99.2664,6,2016,3,1,789
2016-03-06,3,0,54,60623,2,159.04,5,0.6,-194.824,6,2016,3,1,789
2016-03-08,3,0,206,33142,2,102.36,3,0.2,-3.8385,1,2016,3,1,791
2016-03-08,3,0,232,10011,2,113.6,8,0.0,44.304,1,2016,3,1,791
2016-03-09,0,0,6,1810,1,354.9,5,0.0,88.725,2,2016,3,1,792
2016-03-10,3,0,180,11561,0,176.784,1,0.2,-22.098,3,2016,3,1,793
2016-03-11,1,2,264,19140,2,30.336,4,0.2,9.48,4,2016,3,1,794
2016-03-11,3,2,66,31907,2,76.92,4,0.0,31.5372,4,2016,3,1,794
2016-03-11,3,0,350,8360,3,244.006,2,0.3,-31.3722,4,2016,3,1,794
2016-03-12,2,1,307,94109,1,770.352,3,0.2,77.0352,5,2016,3,1,795
2016-03-13,3,2,357,22980,2,127.88,2,0.0,40.9216,6,2016,3,1,796
2016-03-13,3,0,304,78207,3,557.585,5,0.3,0.0,6,2016,3,1,796
2016-03-13,2,1,264,19134,1,386.68,2,0.3,-5.524,6,2016,3,1,796
2016-03-13,2,1,307,94109,2,28.28,2,0.0,7.3528,6,2016,3,1,796
2016-03-14,0,0,132,78550,0,241.332,5,0.32,-14.196,0,2016,3,1,797
2016-03-14,3,0,66,43229,2,21.88,5,0.2,6.2905,0,2016,3,1,797
2016-03-14,3,1,123,54302,2,16.74,2,0.0,4.3524,0,2016,3,1,797
2016-03-14,0,1,316,98103,1,196.784,2,0.2,-22.1382,0,2016,3,1,797
2016-03-15,3,1,34,77803,1,528.43,5,0.3,-143.431,1,2016,3,1,798
2016-03-15,0,1,307,94110,1,1352.032,4,0.2,84.502,1,2016,3,1,798
2016-03-17,1,0,65,21044,2,971.5,5,0.0,252.59,3,2016,3,1,800
2016-03-18,2,0,200,38109,3,189.882,3,0.4,-94.941,4,2016,3,1,801
2016-03-19,2,0,242,11572,2,14.98,1,0.0,6.8908,5,2016,3,1,802
2016-03-19,2,0,242,11572,2,20.32,4,0.0,6.9088,5,2016,3,1,802
2016-03-19,2,0,179,80122,0,72.294,1,0.7,-98.8018,5,2016,3,1,802
2016-03-20,2,1,128,39503,2,86.45,7,0.0,38.038,6,2016,3,1,803
2016-03-20,3,2,299,63376,3,697.16,4,0.0,146.4036,6,2016,3,1,803
2016-03-21,3,1,146,77036,3,99.372,2,0.3,-1.4196,0,2016,3,1,804
2016-03-21,3,0,54,60623,1,528.43,5,0.3,0.0,0,2016,3,1,804
2016-03-22,1,0,316,98103,1,167.888,7,0.2,14.6902,1,2016,3,1,805
2016-03-24,2,0,60,44105,0,301.47,3,0.5,-241.176,3,2016,3,1,807
2016-03-27,3,1,66,31907,2,20.24,1,0.0,8.7032,6,2016,3,1,810
2016-03-27,3,1,66,31907,2,39.92,4,0.0,11.1776,6,2016,3,1,810
2016-03-29,3,0,323,45503,0,299.975,5,0.5,-167.986,1,2016,3,1,812
2016-03-29,3,0,232,10009,2,414.0,8,0.0,124.2,1,2016,3,1,812
2016-03-29,2,2,54,60653,1,844.116,6,0.3,-36.1764,1,2016,3,1,812
2016-03-31,3,0,232,10009,1,327.996,6,0.1,54.666,3,2016,3,1,814
2016-04-01,3,0,232,10009,1,1317.492,6,0.1,292.776,4,2016,4,2,815
2016-04-01,2,2,66,31907,2,7.04,4,0.0,3.0976,4,2016,4,2,815
2016-04-02,2,1,210,53209,1,1454.9,5,0.0,378.274,5,2016,4,2,816
2016-04-03,3,0,286,47374,2,71.12,4,0.0,22.0472,6,2016,4,2,817
2016-04-04,2,2,341,12180,2,82.64,2,0.0,7.4376,0,2016,4,2,818
2016-04-07,3,1,232,10035,1,658.746,3,0.1,146.388,3,2016,4,2,821
2016-04-08,3,0,146,77041,1,95.984,4,0.3,-4.1136,4,2016,4,2,822
2016-04-08,3,0,232,10035,0,388.704,6,0.2,-4.8588,4,2016,4,2,822
2016-04-08,0,0,66,31907,0,354.9,5,0.0,88.725,4,2016,4,2,822
2016-04-08,3,0,184,90032,2,24.7,5,0.0,10.374,4,2016,4,2,822
2016-04-08,3,2,145,71901,2,159.92,4,0.0,31.984,4,2016,4,2,822
2016-04-09,3,0,184,90004,0,556.665,5,0.15,6.549,5,2016,4,2,823
2016-04-12,3,0,323,22153,3,343.92,4,0.0,75.6624,1,2016,4,2,826
2016-04-12,3,0,184,90036,1,638.288,7,0.2,-31.9144,1,2016,4,2,826
2016-04-12,0,0,184,90036,1,194.352,3,0.2,-36.441,1,2016,4,2,826
2016-04-14,3,0,184,90004,1,383.8,5,0.2,38.38,3,2016,4,2,828
2016-04-14,1,0,120,85301,1,933.536,4,0.2,105.0228,3,2016,4,2,828
